ortholog_group,category,presence_count,present_in_mags
COG0010,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0599,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG2050,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG2356,shell,5,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1"
COG2608,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
COG0451,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
2BFBW,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
28JBH,shell,3,"GCA_030146865.1_ASM3014686v1,GCA_030149655.1_ASM3014965v1,GCA_046462395.1_ASM4646239v1"
2DB8V,shell,5,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1"
COG0038,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1"
COG1914,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1"
COG1540,shell,5,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_046462395.1_ASM4646239v1"
COG1984,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_046462395.1_ASM4646239v1"
COG2049,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_046462395.1_ASM4646239v1"
COG0730,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0826,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
28PP3,shell,2,"GCA_030146865.1_ASM3014686v1,GCA_046462395.1_ASM4646239v1"
COG1917,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG0579,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
2AMA3,shell,2,"GCA_030146865.1_ASM3014686v1,GCA_046462395.1_ASM4646239v1"
COG0598,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0416,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG0333,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG1399,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG0102,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2375,shell,4,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_046462395.1_ASM4646239v1"
COG1299,shell,4,"GCA_030146865.1_ASM3014686v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1"
COG4148,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG4149,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1600,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG2851,shell,5,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030151425.1_ASM3015142v1"
COG4291,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2801,shell,5,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG2963,shell,5,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG2759,shell,3,"GCA_030146865.1_ASM3014686v1,GCA_030149655.1_ASM3014965v1,GCA_046462395.1_ASM4646239v1"
COG0121,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1301,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG1643,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2132,shell,2,"GCA_030146865.1_ASM3014686v1,GCA_030149655.1_ASM3014965v1"
COG5592,shell,2,"GCA_030146865.1_ASM3014686v1,GCA_046462395.1_ASM4646239v1"
COG2846,shell,2,"GCA_030146865.1_ASM3014686v1,GCA_030149655.1_ASM3014965v1"
COG3850,shell,3,"GCA_030146865.1_ASM3014686v1,GCA_030149655.1_ASM3014965v1,GCA_046462395.1_ASM4646239v1"
COG2223,shell,4,"GCA_030146865.1_ASM3014686v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG1080,shell,5,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1"
COG3384,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0049,shell,5,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1"
COG0048,shell,4,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030150405.1_ASM3015040v1"
COG1526,shell,5,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1"
COG1422,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG2011,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0232,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG0533,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG0818,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG0825,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2607,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2222,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1820,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1551,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG3853,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
2BHXU,shell,5,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1"
COG1180,shell,4,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030149655.1_ASM3014965v1,GCA_046462395.1_ASM4646239v1"
COG1882,shell,4,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030149655.1_ASM3014965v1,GCA_046462395.1_ASM4646239v1"
COG3091,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG1702,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0319,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1826,shell,5,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1"
COG3369,shell,3,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030152945.1_ASM3015294v1"
COG0439,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1"
COG3658,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG4608,shell,5,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
COG0444,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1173,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0601,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
2EJEZ,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0422,shell,5,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
2AMM7,shell,3,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_046462395.1_ASM4646239v1"
COG2193,shell,5,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2906,shell,5,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2269,shell,5,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1981,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0821,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2255,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2833,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1472,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG4085,shell,3,"GCA_030146865.1_ASM3014686v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1"
29YDY,shell,2,"GCA_030146865.1_ASM3014686v1,GCA_030149655.1_ASM3014965v1"
COG1064,shell,4,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030149655.1_ASM3014965v1,GCA_046462395.1_ASM4646239v1"
2B67D,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030149655.1_ASM3014965v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
29W28,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2365,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1027,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG3770,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
2CGJP,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1760,shell,3,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_046462395.1_ASM4646239v1"
COG1414,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2890,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG1297,shell,4,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1"
COG3664,shell,5,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1"
COG0139,shell,4,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1"
29Z9P,shell,2,"GCA_030146865.1_ASM3014686v1,GCA_046462395.1_ASM4646239v1"
2A07X,shell,3,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_046462395.1_ASM4646239v1"
COG0005,shell,2,"GCA_030146865.1_ASM3014686v1,GCA_046462395.1_ASM4646239v1"
COG0370,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1918,shell,5,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0518,shell,2,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1"
COG5405,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
COG1220,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
COG1561,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1363,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0344,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1199,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1286,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG3147,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_030153165.1_ASM3015316v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG0696,shell,5,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG2081,shell,6,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0747,shell,4,"GCA_030146865.1_ASM3014686v1,GCA_030151245.1_ASM3015124v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1253,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
COG1281,shell,7,"GCA_030146865.1_ASM3014686v1,GCA_046462275.1_ASM4646227v1,GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
